asn,ix_id,fac_id,name,state,city
50360,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
56630,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
41327,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
21497,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
48166,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
3223,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
15169,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
36236,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
21859,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
55256,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
54994,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
52468,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
46562,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
9498,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
138322,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
4229,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
49367,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
54113,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
52376,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
2906,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
8220,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
10310,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
32934,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
57634,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
29030,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
43548,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
48584,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
60784,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
61437,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
60230,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
9050,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
8455,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
29049,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
208972,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
208287,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
12735,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
60068,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
8400,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
12577,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
34577,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
6774,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
39582,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
43205,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
39180,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
8953,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
8866,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
43561,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
29084,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
34971,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
61461,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
398448,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
26506,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
6507,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
51185,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
31287,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
267638,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
208898,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
205175,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
211826,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
41019,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
196695,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
206776,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
202513,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
41095,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
60501,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
24482,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
25198,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
60022,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
34927,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
44901,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
39405,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
61135,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
41897,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
28329,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
61844,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
266925,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
267056,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
268235,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
25206,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
16178,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
51426,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
25467,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
8280,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
25549,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
20911,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
42431,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
197580,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
34779,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
44814,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
198228,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
42,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
60725,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
11081,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
3856,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
5394,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
29687,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
47771,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
29107,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
45007,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
60447,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
6855,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
39251,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
203917,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
203380,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
9070,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
29667,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
25374,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
20764,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
35654,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
34772,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
211609,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
47402,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
57912,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
39396,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
31490,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
34368,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
44306,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
44017,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
41624,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
42446,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
60202,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
57463,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
41047,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
31298,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
13004,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
42248,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
204281,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
44796,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
39464,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
43380,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
48559,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
48452,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
198611,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
208389,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
43068,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
202129,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
47288,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
201811,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
32590,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
2603,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
47872,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
21415,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
50698,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
201225,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
32261,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
61745,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
61752,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
28658,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
271253,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
264479,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
264556,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
263444,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
27720,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
262427,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
262485,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
61573,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
263903,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
263009,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
53180,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
211186,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
265175,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
52988,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
262428,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
211700,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
198412,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
61568,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
28202,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
28338,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
262355,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
28663,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
20956,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
262760,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
35717,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
8265,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
60268,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
59886,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
26415,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
210021,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
49176,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
31293,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
212054,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
48602,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
3245,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
20530,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
42207,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
212175,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
39533,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
14840,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
25152,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
31080,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
205138,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
34428,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
24724,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
41427,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
13147,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
209702,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
267613,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
59829,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
20665,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
16344,566,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
13335,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
20940,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
199524,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
16509,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
8075,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
25697,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
6939,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
46261,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
15169,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
2734,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
4455,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
55256,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
14340,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
7843,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
20115,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
12083,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
47869,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
22995,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
20278,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
32899,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
397095,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
4556,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
53610,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
12243,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
399663,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
53597,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
2906,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
10310,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
32934,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
6507,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
58907,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
53828,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
7155,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
19151,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
42,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
15042,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
53264,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
31845,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
26554,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
36086,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
23367,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
14593,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
6473,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
394968,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
3856,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
134521,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
63399,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
30455,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
17210,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
393891,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
63014,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
32261,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
36001,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
2381,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
14333,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
63311,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
398868,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
19255,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
26415,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
112,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
11142,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
393853,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
32425,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
40165,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
40764,811,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
394109,1357,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
212815,1357,6,Equinix CH1/CH2/CH4 - Chicago,IL,Chicago
13335,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
199524,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
63023,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
16509,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
8075,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
57976,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
15133,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
6939,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
49544,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
714,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
62904,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
33438,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
14928,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
2906,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
32934,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
19151,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
11403,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
32035,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
394968,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
62597,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
21788,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
40630,1307,1223,Serverfarm CH1 Chicago,IL,Chicago
13335,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
199524,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
63023,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
16509,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
8075,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
57976,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
15133,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
6939,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
49544,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
714,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
62904,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
33438,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
14928,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
2906,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
32934,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
19151,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
11403,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
32035,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
394968,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
62597,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
21788,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
40630,1307,1245,CoreSite - Chicago (CH2),IL,Chicago
8075,163,1245,CoreSite - Chicago (CH2),IL,Chicago
6939,163,1245,CoreSite - Chicago (CH2),IL,Chicago
141039,163,1245,CoreSite - Chicago (CH2),IL,Chicago
15169,163,1245,CoreSite - Chicago (CH2),IL,Chicago
36236,163,1245,CoreSite - Chicago (CH2),IL,Chicago
2734,163,1245,CoreSite - Chicago (CH2),IL,Chicago
237,163,1245,CoreSite - Chicago (CH2),IL,Chicago
22822,163,1245,CoreSite - Chicago (CH2),IL,Chicago
14593,163,1245,CoreSite - Chicago (CH2),IL,Chicago
46401,163,1245,CoreSite - Chicago (CH2),IL,Chicago
33597,163,1245,CoreSite - Chicago (CH2),IL,Chicago
33353,163,1245,CoreSite - Chicago (CH2),IL,Chicago
4436,163,1245,CoreSite - Chicago (CH2),IL,Chicago
14585,163,1245,CoreSite - Chicago (CH2),IL,Chicago
13335,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
199524,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
63023,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
16509,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
8075,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
57976,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
15133,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
6939,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
49544,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
714,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
62904,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
33438,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
14928,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
2906,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
32934,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
19151,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
11403,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
32035,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
394968,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
62597,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
21788,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
40630,1307,1215,Cyxtera Chicago (ORD1),IL,Chicago
13335,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
199524,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
63023,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
16509,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
8075,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
57976,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
15133,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
6939,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
49544,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
714,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
62904,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
33438,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
14928,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
2906,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
32934,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
19151,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
11403,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
32035,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
394968,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
62597,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
21788,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
40630,1307,1210,365 Data Centers Chicago (CH6),IL,Chicago
13335,1307,810,QTS Chicago (CHI1),IL,Chicago
199524,1307,810,QTS Chicago (CHI1),IL,Chicago
63023,1307,810,QTS Chicago (CHI1),IL,Chicago
16509,1307,810,QTS Chicago (CHI1),IL,Chicago
8075,1307,810,QTS Chicago (CHI1),IL,Chicago
57976,1307,810,QTS Chicago (CHI1),IL,Chicago
15133,1307,810,QTS Chicago (CHI1),IL,Chicago
6939,1307,810,QTS Chicago (CHI1),IL,Chicago
49544,1307,810,QTS Chicago (CHI1),IL,Chicago
714,1307,810,QTS Chicago (CHI1),IL,Chicago
62904,1307,810,QTS Chicago (CHI1),IL,Chicago
33438,1307,810,QTS Chicago (CHI1),IL,Chicago
14928,1307,810,QTS Chicago (CHI1),IL,Chicago
2906,1307,810,QTS Chicago (CHI1),IL,Chicago
32934,1307,810,QTS Chicago (CHI1),IL,Chicago
19151,1307,810,QTS Chicago (CHI1),IL,Chicago
11403,1307,810,QTS Chicago (CHI1),IL,Chicago
32035,1307,810,QTS Chicago (CHI1),IL,Chicago
394968,1307,810,QTS Chicago (CHI1),IL,Chicago
62597,1307,810,QTS Chicago (CHI1),IL,Chicago
21788,1307,810,QTS Chicago (CHI1),IL,Chicago
40630,1307,810,QTS Chicago (CHI1),IL,Chicago
13335,811,810,QTS Chicago (CHI1),IL,Chicago
20940,811,810,QTS Chicago (CHI1),IL,Chicago
199524,811,810,QTS Chicago (CHI1),IL,Chicago
16509,811,810,QTS Chicago (CHI1),IL,Chicago
8075,811,810,QTS Chicago (CHI1),IL,Chicago
25697,811,810,QTS Chicago (CHI1),IL,Chicago
